latitude,longitude,population
33.491302,-111.83509,4858
33.467347,-111.91741,27958
33.566635,-111.89337,25065
33.596995,-111.82628,26772
33.606004,-111.88699,35508
33.798581,-111.8708,9154
33.722594,-111.67915,1503
33.617643,-111.67554,868
33.604811,-111.72852,20225
32.852769,-111.97564,1470
33.28591,-111.11015,3359
33.426885,-111.92733,50977
33.394067,-111.92873,51335
33.365951,-111.93155,43938
33.338333,-111.92962,17426
32.945838,-110.72198,2141
33.319722,-111.76078,33084
33.534128,-112.1767,62188
33.568143,-112.17699,36372
33.528166,-112.22189,22659
33.594069,-112.17531,27646
33.529373,-112.25225,5520
33.624546,-112.1767,26422
33.529314,-112.30607,10750
33.657722,-112.17825,65712
33.533985,-112.37688,680
33.701173,-112.17614,22771
33.945183,-113.19837,1023
32.331853,-112.78694,5028
33.274422,-112.78934,474
33.454441,-112.32401,32801
34.10865,-112.10088,2743
33.946064,-113.9537,1053
33.354418,-112.56941,22019
33.326956,-114.68562,179
33.431242,-112.29588,2911
33.789204,-111.96301,23731
34.177939,-112.9307,1944
32.921712,-113.45703,857
33.631915,-114.49095,1026
33.596823,-112.32364,7518
32.532458,-114.78056,1401
32.971684,-112.7946,2733
33.430922,-112.38482,16068
33.352795,-112.16752,6206
33.50835,-112.40523,6865
33.939162,-112.49976,1660
34.100704,-114.30462,10787
33.573602,-112.23984,53111
33.654343,-114.23325,3895
32.744976,-113.85421,1253
33.730443,-113.62376,1733
32.494054,-114.77866,12601
32.58193,-114.71199,14668
33.60642,-112.28316,28704
33.426423,-112.28299,7201
33.452432,-113.01652,2923
33.569705,-112.44792,3593
32.676125,-114.13546,3924
33.843519,-113.53441,654
34.681394,-113.5935,369
33.739904,-112.59778,4034
34.286193,-112.69667,1063
33.588225,-112.30263,3039
32.704499,-114.64644,71539
32.700018,-114.52671,35626
32.654701,-114.40884,18141
33.66156,-112.28931,12577
33.643508,-112.38502,28130
33.683352,-112.36474,27304
33.616888,-112.40158,1207
33.60864,-112.22791,22355
33.689869,-112.24838,37839
33.961122,-112.76952,7815
33.53457,-110.75681,13615
33.053797,-110.22921,1862
32.872122,-109.79267,477
33.122043,-109.2841,1776
32.731748,-109.11471,3426
32.963028,-109.91803,163
33.02874,-109.98719,371
33.383937,-110.90026,5268
33.044523,-109.32904,3779
34.243578,-111.28137,19838
33.262553,-110.5231,1311
32.90375,-109.84995,3181
34.394226,-111.46865,2983
33.624008,-111.01062,627
32.800222,-109.69052,17869
33.37214,-110.11686,6212
32.816055,-109.76487,5698
33.830708,-111.30102,872
34.093715,-110.96487,621
31.579152,-111.33413,856
32.010164,-110.3182,8622
31.406229,-109.8958,8602
32.314118,-109.46196,756
32.054694,-109.81342,1404
31.382775,-109.55035,21217
31.569536,-109.23407,41
32.036365,-110.04581,399
31.724946,-109.64646,1439
31.588594,-110.51857,470
31.541437,-110.30004,8382
31.857504,-111.00904,18166
31.429017,-110.23013,6590
31.684819,-110.34743,4922
31.536321,-109.67608,1300
32.70874,-110.63925,1967
32.441496,-110.75682,49
31.37737,-110.9264,22933
32.625543,-110.77201,4333
31.504439,-110.70794,1326
31.911838,-109.7723,2309
32.09881,-110.09917,289
31.939718,-110.97527,8074
31.898039,-110.21803,2408
32.597198,-110.60293,4450
32.048448,-109.19635,683
31.632739,-111.49066,124
31.998543,-111.93712,6011
31.562546,-110.24288,29060
31.733433,-110.66869,1336
31.714525,-110.06684,1979
31.773676,-111.76494,477
31.586392,-111.0416,516
32.00196,-110.67442,6512
32.356537,-109.88461,8628
31.718671,-111.09908,2408
31.623432,-111.06352,1008
31.488579,-110.98926,10854
31.492003,-110.24699,10410
32.454488,-111.26232,10887
32.417221,-111.17135,170
32.216743,-110.9696,4506
32.32764,-110.98801,27028
32.260316,-110.98534,55083
32.128649,-110.92497,70601
32.196846,-110.89189,6425
32.213291,-110.82559,54422
32.216326,-110.88511,42949
32.249551,-110.8878,32601
32.194909,-110.9757,47697
32.170277,-110.95525,14347
32.247175,-110.82864,16036
32.242275,-110.92533,33291
32.31346,-110.92282,26358
32.240625,-110.94791,44181
32.179227,-110.81032,39004
32.13918,-111.23968,8233
31.979764,-111.29398,4699
32.417144,-110.96354,30198
32.521096,-110.9087,12344
32.338126,-111.04259,31686
32.385588,-111.05582,22172
32.335122,-111.14888,18744
32.242724,-111.0209,30988
32.126223,-111.04599,44808
32.109302,-110.77573,12846
32.216926,-110.76851,15381
32.299275,-110.74419,18468
32.292078,-110.84384,24677
34.271427,-110.03676,11714
34.102913,-110.55639,1422
33.836157,-109.19785,212
33.681485,-109.24946,8
34.364618,-110.29487,658
34.448733,-109.7114,2093
34.109777,-109.34532,2105
34.074253,-109.86356,80
33.801744,-109.58336,162
34.563994,-110.55929,941
34.162407,-109.9952,5668
34.04421,-109.73709,370
34.393887,-110.83591,273
33.927014,-109.22149,272
34.392829,-110.52048,2773
34.270743,-110.26032,317
34.121008,-109.91503,5369
34.558663,-109.40254,4060
34.560896,-110.03633,6011
34.094597,-109.22291,4455
34.442667,-110.09181,3446
34.268984,-109.67514,639
33.849439,-110.03334,10185
34.778649,-109.96697,177
35.279872,-111.72256,34059
35.253002,-111.44851,35287
35.235694,-111.83,228
35.675689,-111.49474,102
34.9372,-111.62931,1423
35.197566,-111.93253,1048
36.182818,-111.5472,2512
36.985868,-112.9791,4122
36.844685,-112.47107,1757
35.862292,-112.06498,2316
34.690846,-111.16676,616
34.936261,-110.14698,7060
36.115339,-110.61562,709
35.48041,-110.09228,2494
35.101925,-110.42509,125
36.608485,-110.18425,8427
35.765669,-110.18617,2072
35.335107,-110.99972,1598
36.618595,-111.85444,252
36.00059,-110.5201,2023
36.726377,-111.4284,10034
35.835642,-110.36628,1590
35.777227,-110.50131,1607
36.507554,-110.86804,4996
36.061184,-111.06828,10122
35.378832,-112.23657,5008
35.258309,-110.53128,14051
36.499283,-112.23039,36
36.556111,-111.10495,2491
36.630103,-110.65072,1473
34.589477,-112.44726,19825
34.515939,-112.45399,15889
34.70062,-112.63753,11412
34.621743,-112.32176,26793
35.178163,-112.56465,877
34.543627,-113.11473,1965
34.556478,-111.84375,10347
34.765452,-112.45931,12520
34.767841,-112.06438,3526
34.718836,-111.90168,3814
34.723788,-112.01002,20375
34.533237,-112.20644,6862
34.74428,-112.14586,281
34.426513,-112.6261,950
34.339938,-112.13612,4966
34.910591,-112.46252,2767
34.653475,-111.75103,2986
34.876638,-111.80666,11355
35.334394,-113.05774,962
34.557983,-112.70556,372
34.201191,-112.3501,143
34.782453,-111.76764,5552
35.25925,-113.95225,38587
34.483582,-114.33694,13078
34.546899,-114.32546,13146
34.469945,-114.27861,18506
35.190896,-114.24036,7860
35.013495,-114.58524,8876
35.172854,-114.54696,4528
35.256802,-114.49451,54
35.413284,-114.21626,353
36.903232,-113.94024,1144
35.030577,-114.38928,75
35.482227,-113.5121,1613
36.198652,-112.51013,444
34.782526,-114.4663,1808
35.386906,-113.66065,27
34.805546,-114.14175,310
34.888406,-114.57354,6736
35.607935,-114.30203,2326
35.097719,-114.59734,29488
35.950442,-114.07783,913
35.213287,-109.54223,1392
36.165779,-109.61956,11408
35.771067,-109.17878,5197
35.665344,-109.65344,9472
35.368902,-109.22194,1463
36.423229,-109.29689,2085
35.325261,-109.07847,1019
36.110934,-110.20181,5688
35.610285,-109.2093,3232
35.15632,-109.32309,2306
36.88092,-109.33634,3682
35.672842,-109.06495,4496
36.045603,-110.00633,2476
36.798893,-109.86488,1341
36.374317,-109.6007,2537
35.952827,-109.41297,638
36.59559,-109.11872,1326
36.662243,-109.59931,1855
36.494915,-109.45613,884
35.958014,-109.17551,942
36.272262,-109.17516,1849
35.388701,-106.42793,3516
34.646779,-106.7648,20746
35.32151,-106.55322,8035
35.20912,-108.07182,1029
34.511223,-106.80927,647
35.047954,-107.45148,996
35.136495,-106.37296,3048
35.409522,-106.15202,811
34.032895,-106.03034,19
36.195444,-106.6583,408
35.869051,-107.40227,5419
35.166618,-107.5052,1608
35.075777,-106.19155,10737
34.775863,-106.12269,4467
36.187444,-106.76581,477
36.203634,-107.49441,1158
35.122129,-107.90777,14122
34.906197,-106.69301,741
34.598268,-106.7592,712
35.624111,-106.73752,2235
35.822802,-106.62093,1571
34.999815,-107.24109,3303
36.151633,-107.00449,160
34.34886,-106.8053,193
36.343007,-107.09858,362
34.786133,-106.70536,36056
34.862981,-106.01328,333
34.900203,-107.65365,2721
35.001195,-105.99524,7206
34.500604,-106.27612,1804
36.17798,-107.80037,919
35.05463,-107.44137,397
35.132004,-107.36564,492
35.584234,-106.32728,637
34.83436,-106.68375,3005
35.303843,-106.44361,3779
35.700027,-106.65317,452
35.408295,-107.98853,2246
35.179121,-106.28742,3259
35.229614,-106.62141,7823
35.087772,-107.63451,236
35.509184,-106.35022,3145
35.527064,-106.80866,804
35.230514,-105.91598,937
35.017604,-106.31044,10206
34.740708,-106.73362,105
34.783472,-106.36553,311
34.460462,-106.71879,1996
34.43283,-105.95532,144
36.111907,-106.54779,100
34.864034,-106.6895,4597
35.00993,-105.97201,223
35.612925,-106.34845,728
35.648976,-106.33885,417
35.083946,-106.64792,22497
35.101727,-106.67238,11365
35.031329,-106.68695,54073
35.078246,-106.61747,25645
35.134094,-106.64073,30699
35.073343,-106.58232,37660
35.155811,-106.56662,40986
35.106396,-106.57927,38514
35.135303,-106.52223,54511
35.100796,-106.52067,43671
35.179635,-106.59384,7427
35.196446,-106.67336,31520
35.053147,-106.55102,4167
35.051847,-106.59427,1081
35.146144,-106.70851,44414
35.051247,-106.74258,39176
35.18076,-106.52021,12816
35.067447,-106.50645,36618
35.290647,-106.71469,52731
35.534253,-108.84857,22632
35.376892,-108.78661,4936
35.766353,-108.57046,906
35.598798,-108.51792,3854
35.442033,-108.32473,810
35.761481,-108.10225,6346
34.737855,-108.61359,279
35.463071,-108.54595,1493
35.597972,-108.76657,1935
35.486269,-108.90414,1666
35.799367,-108.8731,728
34.999427,-108.41304,2720
35.533134,-108.65253,485
35.495133,-108.19993,4279
36.002113,-108.6655,2375
35.295558,-108.81277,1200
35.06947,-108.72493,7756
35.923348,-109.08296,3139
35.453355,-108.45374,430
36.119846,-108.71665,2755
35.680001,-108.79265,4316
36.625357,-108.19225,39344
36.785816,-108.14505,8516
36.837421,-107.96667,15733
36.681819,-107.48121,718
36.579374,-107.87907,13481
36.813748,-108.09508,1600
36.654783,-108.45001,5180
36.763088,-108.3674,6365
36.927309,-108.15934,1123
36.901026,-107.52505,492
36.748026,-108.80023,10841
36.877607,-108.62606,1253
36.272472,-108.79107,1705
36.475414,-108.81089,1924
35.755312,-105.99936,40277
35.616662,-105.97926,69700
36.2996,-106.40596,1211
36.097705,-106.04254,2266
36.962335,-105.41628,198
36.534541,-105.67244,744
36.546104,-105.50586,1278
36.476265,-106.40996,315
36.082439,-106.46786,110
36.333259,-105.81143,227
36.522263,-106.54918,101
36.756688,-105.63855,446
36.874229,-106.55118,1708
36.126615,-105.74651,833
35.997094,-105.94533,3874
36.959631,-105.5809,251
36.575944,-105.50602,324
36.1566,-105.84161,1131
36.818905,-106.9757,2951
36.468402,-105.60547,2866
36.387967,-106.23407,1078
36.248813,-105.87995,466
35.990548,-106.08036,17231
36.618928,-106.75512,16
35.759271,-105.74841,1733
36.094021,-106.17472,2223
36.422525,-106.06145,297
35.434943,-105.91873,686
36.129822,-105.66493,277
35.86849,-106.29536,18352
36.17634,-106.18489,804
36.362617,-106.02523,1137
36.700526,-106.63695,391
35.622261,-105.6422,3210
36.191998,-105.71543,1453
36.735033,-105.58602,2487
36.377149,-105.67963,5691
36.705987,-105.3955,631
35.249513,-105.57658,1179
35.498227,-105.67671,479
36.610705,-105.64442,413
35.454443,-105.50337,993
36.074403,-106.07952,3371
35.994909,-106.03282,2333
35.345618,-105.26233,420
36.414942,-105.5808,10397
35.795217,-105.65799,7
36.64863,-106.54091,654
36.631809,-105.9267,318
36.036721,-105.78702,1310
36.160484,-105.56045,649
36.546068,-105.60728,268
36.537146,-106.13395,109
36.14773,-105.98866,1823
35.276415,-105.33759,217
35.594103,-105.08142,20318
36.363506,-105.24877,1499
35.203048,-105.15426,880
35.881516,-105.18498,479
36.14795,-105.37302,148
36.59956,-105.01333,1230
36.006137,-105.39831,461
36.595247,-105.29165,554
36.188161,-105.23043,419
36.045092,-105.3833,654
35.173408,-104.98272,145
36.565525,-104.52049,454
36.358816,-104.82618,118
36.132502,-104.23902,34
35.711505,-105.41406,524
35.971938,-105.34137,1387
35.80364,-103.90051,294
36.197152,-105.10727,226
36.074211,-105.11586,92
35.974115,-105.17633,228
36.78767,-104.38693,8404
35.856035,-105.42596,647
36.004279,-103.86353,444
35.751778,-105.2258,943
36.366344,-104.39211,1930
35.798216,-104.85007,77
36.02239,-104.65018,508
35.880398,-104.98925,216
33.953237,-106.93722,10169
33.871414,-108.57547,164
33.934215,-108.05889,490
34.150585,-106.92814,1131
33.879513,-108.91977,208
34.139451,-107.36816,2835
34.387137,-108.14528,106
34.201613,-106.92146,388
34.330192,-108.63899,996
33.638186,-108.66387,991
34.326229,-106.87734,229
34.046275,-106.60285,728
33.148245,-107.18741,7832
32.807462,-107.32655,704
32.969955,-107.36322,649
32.791076,-107.28652,158
33.208473,-107.22065,1793
32.760034,-107.27535,480
32.603957,-107.16806,3513
33.377012,-107.43337,211
32.620805,-107.02161,524
32.699873,-107.13794,1096
33.095526,-107.35393,1421
33.252863,-107.69183,148
32.300193,-106.76078,35571
32.355099,-106.46884,1438
32.279944,-106.7541,1620
32.204171,-106.93052,801
32.347752,-106.81463,45940
31.879712,-106.71763,5677
31.859178,-108.53985,228
32.312506,-106.70306,17559
32.417871,-106.6977,15519
31.861247,-108.81515,1098
32.013822,-106.5443,25884
32.781205,-108.15795,116
32.774869,-108.10736,2636
32.068299,-106.61689,951
33.034435,-108.70302,502
32.775681,-108.15359,1822
32.036669,-106.68516,243
31.823645,-107.73529,2084
32.223023,-107.71282,22932
32.19563,-107.10461,45
32.815317,-108.15086,208
32.961804,-108.44042,196
33.401692,-108.63575,588
31.928038,-108.3645,66
32.726051,-107.97807,1593
32.834372,-107.59761,311
32.673398,-108.11625,2185
32.149321,-106.72283,3305
32.350444,-108.73956,3914
32.213198,-106.71991,1546
32.152569,-106.66112,5329
33.029102,-108.14114,609
33.091874,-108.94007,56
32.437435,-106.60256,167
32.872349,-108.21816,301
32.802474,-108.90341,110
31.766132,-108.93389,241
32.729758,-108.30206,20244
31.799253,-106.57771,10274
32.707876,-108.30257,351
32.123655,-106.63846,986
34.432846,-103.22589,41998
34.857544,-103.15193,138
33.843464,-103.10002,66
33.526887,-103.32392,63
33.931311,-103.35459,98
33.79692,-103.87575,548
34.215025,-103.61576,234
34.346673,-104.24242,2163
34.865507,-103.40619,311
34.706943,-103.97475,139
34.528601,-103.62567,1252
33.628946,-103.1837,91
33.793145,-103.27741,26
34.166231,-103.34255,16708
33.922767,-103.16138,274
34.429099,-103.96633,56
34.511478,-103.06869,1597
34.321787,-104.7305,34
33.485178,-104.55089,53166
32.795467,-104.38083,15770
33.455761,-103.63843,12
32.408311,-104.29134,33185
33.244151,-104.3334,5218
32.439762,-103.23598,2920
33.060827,-104.33708,2758
32.70778,-103.16616,31315
32.787805,-103.14592,5145
32.735982,-104.88576,264
32.188493,-103.26808,2102
32.954421,-104.45187,281
32.65886,-104.45128,92
32.74209,-103.96139,84
32.27936,-103.98784,1921
32.901887,-103.44623,12379
33.148388,-103.35216,91
32.079363,-103.972,75
32.590107,-103.30857,312
33.270355,-103.42377,1172
32.188634,-104.36153,55
33.710312,-105.88218,1484
32.839921,-105.97561,41005
33.420542,-105.63599,1223
33.158737,-105.85196,233
33.722955,-105.41326,2258
32.943661,-105.68568,1940
34.156361,-105.33238,359
34.750736,-105.51307,300
33.492448,-105.53021,55
33.429637,-105.48489,104
32.902131,-105.81338,1064
32.841331,-106.07948,2154
33.285158,-105.26783,249
33.001397,-105.91512,2429
33.479136,-105.35812,76
32.923979,-105.40542,326
33.157278,-105.73266,3091
33.520074,-105.73072,540
33.267631,-105.01969,60
32.663082,-105.36135,228
33.350032,-105.66637,9525
33.342426,-105.56694,2751
32.789854,-105.60437,119
33.415814,-105.36046,604
32.629637,-105.68663,244
33.480197,-105.01755,123
33.098649,-106.02058,4944
34.585906,-105.14392,629
32.783249,-105.47306,202
35.103769,-103.77676,7807
35.890633,-103.20194,171
35.174099,-103.18444,83
36.740696,-103.99329,82
36.387827,-103.22216,2978
35.387857,-104.18276,358
35.014908,-104.41778,15
36.734124,-103.74791,404
36.896078,-103.56942,147
35.313786,-104.47567,31
36.353757,-103.96571,8
36.458919,-103.62143,47
35.348463,-103.39045,1242
34.770332,-103.81162,135
35.644244,-103.21973,104
35.157683,-104.2151,42
35.098357,-103.34027,452
34.862953,-104.81362,3400
36.137255,-103.12311,286
36.710694,-103.14925,51
37.381946,-115.31502,1072
37.027453,-116.84011,1090
36.046247,-115.40483,307
35.968615,-114.83354,15002
36.766887,-114.13298,1086
37.488849,-114.45374,1335
37.751707,-118.08592,345
36.121607,-114.92514,206
36.017578,-115.05438,16201
37.571495,-117.31507,403
36.045811,-115.0778,81895
36.030927,-114.96787,64709
37.592182,-115.28676,22
36.573712,-115.67024,1337
35.801952,-115.57819,2891
36.52513,-116.46173,1142
36.616546,-114.47184,2202
38.738647,-117.0789,1973
36.789432,-114.01042,395
36.674946,-114.66488,1493
36.804651,-114.08749,9504
35.013978,-114.6447,16
35.138674,-114.62875,6820
36.206419,-115.12318,53794
36.256479,-115.16139,34635
36.224218,-115.1763,27146
35.28299,-114.87299,366
36.540495,-114.45478,4366
37.785734,-114.38399,785
38.122239,-114.40318,939
35.525338,-114.91149,1021
37.751386,-117.64225,177
36.218341,-116.00994,24794
38.307931,-116.92779,2981
35.979863,-115.09895,14490
36.17022,-115.12785,52628
36.145303,-115.18358,37522
36.113211,-115.21849,46308
36.151108,-115.10857,39433
36.184219,-115.16292,25772
36.171219,-115.21682,36511
36.205718,-115.22363,66215
36.126038,-115.14796,40626
36.172744,-115.05795,62159
36.067495,-115.26039,8222
36.233655,-115.06881,51485
36.140974,-115.28205,51855
36.084361,-115.2103,16702
36.088922,-115.13905,49105
36.087623,-115.08872,21576
36.121972,-115.0903,62149
36.10524,-115.04592,24926
36.026532,-115.14848,46736
36.101538,-115.39948,1534
36.193501,-115.265,40443
36.231139,-115.28461,32351
36.257531,-115.22728,24702
36.294596,-115.24685,10966
36.204548,-115.31207,25148
36.131341,-115.32331,3483
36.031873,-115.20342,1897
35.998778,-115.19588,318
36.148417,-115.04767,22670
36.326315,-115.25788,2437
36.181142,-115.32557,11689
36.167731,-115.26791,19651
36.141119,-115.22493,18066
36.113059,-115.27343,39320
36.049095,-115.28485,914
36.266266,-115.28656,11346
36.201612,-115.03358,22565
36.370315,-115.23128,3801
39.282855,-114.9208,7358
39.748753,-117.01152,427
38.941805,-114.12592,139
38.944921,-115.70749,148
39.717627,-116.02944,1123
38.835421,-115.02628,367
39.4163,-114.77624,1302
39.25468,-119.51494,8346
41.826461,-118.71295,76
40.555197,-119.35093,404
39.461072,-118.69306,23946
39.617711,-119.17374,8651
38.872139,-117.78194,408
38.878641,-119.69753,20193
39.012361,-119.83288,566
39.083284,-119.93964,366
40.926644,-117.31706,422
38.505507,-118.70342,3965
40.700131,-118.11473,450
40.21672,-118.39475,5074
38.555308,-118.21818,44
41.953624,-117.72501,543
38.271173,-118.19513,212
39.009564,-119.75557,8273
39.835829,-119.35634,495
41.656001,-117.95538,448
41.596722,-117.40232,386
38.966064,-118.67848,850
39.262835,-119.64083,213
39.367838,-119.24618,6725
38.784128,-119.31697,450
39.542711,-119.75445,36181
39.59218,-119.77467,19812
39.544183,-119.70003,21574
39.624698,-119.70585,21482
39.523693,-120.03012,1161
39.298192,-119.65351,1030
39.659593,-119.30527,1017
38.738712,-119.34585,2658
41.02951,-117.94402,15376
38.94675,-119.11544,7920
39.006963,-119.94762,2566
38.968383,-119.91364,3759
39.245257,-119.95204,9639
39.52616,-119.81367,2935
39.499862,-119.77497,45896
39.53636,-119.8373,30470
39.659801,-119.87918,33125
39.496243,-119.83072,41422
39.87107,-119.71313,1417
39.403178,-119.7606,28726
39.54641,-119.79664,23610
39.523088,-119.89808,17242
39.147877,-119.74536,26685
39.164966,-119.79382,9254
39.27521,-119.7908,4240
39.091507,-119.79896,4073
39.200035,-119.72732,18235
40.883028,-115.75016,20711
40.81488,-115.79241,162
40.644201,-115.64745,11640
40.489736,-117.08692,5367
40.450972,-116.51585,487
40.715963,-116.11426,2347
41.252236,-115.40266,195
41.029538,-115.4113,22
41.890872,-114.44545,1326
41.905845,-115.43542,48
40.79727,-115.44828,220
41.247573,-114.21077,287
41.796309,-116.05489,65
41.951703,-116.17725,1044
40.453542,-115.33257,170
41.328852,-116.12251,269
41.208288,-114.86098,1835
40.854751,-114.14713,4829
33.972914,-118.24878,54587
33.948315,-118.24845,44342
33.962714,-118.276,59003
34.07711,-118.30755,67859
34.058911,-118.30848,43032
34.048351,-118.2943,62535
34.026448,-118.2829,44689
34.009754,-118.33705,30996
34.062709,-118.31481,1876
34.007063,-118.25868,101770
34.061611,-118.23944,30332
34.044662,-118.24255,9504
34.042912,-118.25193,3690
34.038993,-118.26516,15367
34.029711,-118.35255,47019
34.052561,-118.26434,20699
34.029112,-118.3183,46890
34.048411,-118.34015,67917
34.06646,-118.30863,42376
34.029313,-118.24182,2780
34.023662,-118.15581,68596
34.023039,-118.20231,47582
34.063209,-118.43643,44088
34.045006,-118.44527,41195
34.07851,-118.26596,73410
34.111208,-118.28842,48887
34.098859,-118.32745,30337
34.090259,-118.29455,41643
34.07871,-118.2161,38716
34.08166,-118.17568,46837
34.050411,-118.21195,49582
34.03056,-118.39804,58055
34.05266,-118.38531,27754
34.07036,-118.34926,33226
34.002063,-118.28737,56776
34.089459,-118.3285,32729
34.110425,-118.25832,29279
33.997492,-118.15284,9737
34.137557,-118.20765,27875
34.114558,-118.19233,64828
33.987463,-118.334,44875
33.953814,-118.29158,86075
33.960041,-118.3949,39314
34.098908,-118.36241,49870
33.958464,-118.30998,47992
34.073759,-118.37376,21380
34.067409,-118.47528,33560
33.986212,-118.37099,8038
34.061911,-118.27687,44102
34.000219,-118.22605,3495
33.927471,-118.24778,37956
33.923365,-118.27591,24788
34.003213,-118.3078,29236
34.045161,-118.1865,55797
34.03457,-118.42843,24227
34.107559,-118.22663,47309
34.002011,-118.43083,55556
34.056709,-118.41183,2573
34.122058,-118.3379,21514
34.090975,-118.3813,20404
34.101007,-118.45077,10473
33.972814,-118.17385,105277
34.088808,-118.40612,21495
34.066009,-118.38271,8413
34.060859,-118.40191,11310
33.890566,-118.23666,47576
33.893265,-118.204,51396
33.910716,-118.23624,29799
33.997179,-118.40145,31908
34.021611,-118.39168,15121
33.958363,-118.11987,24846
33.942289,-118.12901,39879
33.92018,-118.14291,42730
33.921313,-118.40843,15970
33.891265,-118.2975,47317
33.870466,-118.28813,10269
33.899265,-118.319,26015
33.914614,-118.35092,93628
33.866314,-118.39968,18557
33.978404,-118.21773,77926
33.888364,-118.35355,33366
33.924642,-118.20186,69918
34.051056,-118.80768,19816
33.88898,-118.40535,33924
33.988813,-118.18642,28083
34.050505,-118.53374,22636
33.784099,-118.38752,24892
33.758216,-118.36425,41431
33.828815,-118.38322,34199
33.871214,-118.37177,37297
33.944264,-118.1949,96296
34.101447,-118.59933,5418
33.992411,-118.46531,31125
33.976373,-118.45458,17751
33.957012,-118.44167,11241
33.955913,-118.35868,37458
33.975263,-118.35558,30902
33.934164,-118.33255,27781
33.936163,-118.36076,28385
33.960263,-118.3252,13763
34.01491,-118.4922,5134
34.036759,-118.50121,11200
34.032159,-118.49022,23686
34.026959,-118.47432,19994
34.009276,-118.47286,26142
33.828766,-118.31367,40395
33.833416,-118.29198,17119
33.840264,-118.35587,42042
33.870414,-118.33065,31689
33.810848,-118.35096,34727
34.002333,-118.03562,31953
33.967562,-118.03384,26224
33.941363,-117.99477,19184
33.929163,-118.009,37873
33.945413,-118.03362,38349
33.978312,-118.06778,32426
33.841014,-118.00969,44535
33.875714,-117.99404,33556
33.849327,-118.04395,15217
33.817481,-118.0399,47617
33.934513,-117.95159,67164
33.90213,-118.00966,47507
34.014212,-118.11358,62304
33.906914,-118.08339,103183
33.989013,-118.08912,63028
33.933551,-118.06821,16355
33.803565,-117.99596,29522
33.867215,-118.08062,16380
33.868314,-118.06754,51510
33.368642,-118.40835,3696
33.888165,-118.1276,72829
33.797317,-118.30065,24991
33.851965,-118.1468,30182
33.847265,-118.11337,27656
33.840965,-118.07775,21023
33.828565,-118.07364,14872
33.793384,-118.31611,21057
33.794028,-118.07218,21004
33.899915,-118.16231,55317
33.732368,-118.28905,58591
33.736718,-118.31123,21188
33.759283,-118.08239,24308
33.718167,-118.07179,1116
33.72975,-118.0863,139
33.784018,-118.25897,53271
33.823765,-118.2668,55426
33.857416,-118.25633,25390
33.769018,-118.19225,38731
33.761117,-118.12986,31174
33.783467,-118.15182,43264
33.865916,-118.18362,91456
33.801767,-118.1858,49516
33.828366,-118.18235,31819
33.823316,-118.11329,37062
33.816217,-118.21495,35627
33.781011,-118.19197,62941
33.771167,-118.14482,19198
33.795049,-118.11824,39087
33.776094,-118.11848,400
34.192102,-118.14206,36310
34.134057,-118.02662,30165
34.126957,-118.05216,30901
34.137707,-117.96569,27364
34.211171,-118.19776,20317
34.140806,-118.00184,41029
34.211494,-118.23104,7343
34.164806,-118.0509,10536
34.112958,-118.15577,23893
34.261221,-118.31887,18624
34.256952,-118.28453,26689
34.146607,-118.1391,16760
34.166706,-118.159,27430
34.169356,-118.12392,38615
34.137857,-118.16329,10243
34.142557,-118.12715,23644
34.151066,-118.08974,32512
34.122658,-118.11296,13347
34.17013,-118.29158,23886
34.166567,-118.26994,22066
34.152757,-118.2658,14497
34.135259,-118.25948,17006
34.138514,-118.243,41431
34.156674,-118.22937,31152
34.165373,-118.24532,9840
34.189605,-118.22857,16998
34.232003,-118.24753,29174
34.139536,-118.7607,25104
34.133513,-118.66464,23645
34.198204,-118.60206,23259
34.218654,-118.62538,49768
34.209407,-118.57735,43774
34.197737,-118.64797,23426
34.259052,-118.59426,34985
34.168753,-118.51636,27756
34.175038,-118.93956,37754
34.377782,-118.51489,30337
34.240353,-118.55038,25779
34.235055,-118.51766,32417
34.276154,-118.54581,28078
34.254751,-118.42406,97450
34.200104,-118.54099,68133
34.284935,-118.43821,33878
34.307877,-118.42904,81388
34.239503,-118.48224,57055
34.277648,-118.50047,48391
34.264635,-118.45961,17354
34.481172,-118.42821,39781
34.424794,-118.44513,59530
34.224089,-118.37563,46296
34.445313,-118.55252,17832
34.406519,-118.56214,25144
34.164255,-118.54472,27235
34.208837,-118.87348,42513
34.14348,-118.85608,18840
34.190804,-118.83704,33133
34.158214,-118.60061,25766
34.176238,-118.61992,36373
34.182875,-118.76893,14738
34.384663,-118.58704,10200
34.478797,-118.65255,22098
34.176505,-118.43308,40465
34.223753,-118.44322,66240
34.152513,-118.46396,21953
34.199704,-118.44724,50873
34.201491,-118.49376,50167
34.178305,-118.45858,23683
34.153628,-118.43222,29336
34.155625,-118.48925,13188
34.186755,-118.30153,18305
34.177606,-118.30954,11545
34.201254,-118.32993,25796
34.166906,-118.34366,29259
34.169663,-118.32364,18310
34.168206,-118.37246,36498
34.152476,-118.36841,16752
34.143856,-118.39429,26324
34.208142,-118.4011,57351
34.185698,-118.38836,45396
34.165706,-118.39986,28067
34.131659,-117.5924,38913
34.128907,-117.90309,57505
34.087108,-117.96966,76941
33.975267,-117.72305,66693
34.015963,-117.68737,75615
34.110009,-117.71973,34374
33.735688,-117.42049,179
34.097708,-117.90698,33971
34.085809,-117.88694,17601
34.088771,-117.85817,24663
